name,uuid,orders,purchase
Sirikarn_Chantarasak,574322b0-7d91-f872-3906-c9d2fc9b5562,19,4434.00
Chanida_Kiatkul,0fff147e-6466-7f01-4a75-7a2d3373f637,19,2762.00
Siriporn_Nimman,09d6630d-ef86-7493-9a19-eb1b4e65e0b0,4,3939.00
Orn_Lertsiri,5cce06b6-c653-a15c-a92e-410e01e843f0,10,256.00
Napatsorn_Boonsri,76573138-903a-fc23-8dd8-98084f9f8ce0,18,11701.00
Thidarat_Sirisomboon,3f144938-1be2-b9d5-6b91-0d0b7d89b488,16,314.00
Preecha_Kongkaew,3ac91ebb-a523-d333-e27b-1696f58e64b8,4,4905.00
Wichai_Chansiri,5f17ca7a-405c-61b9-e5b2-38719af55f41,20,2715.00
Pakorn_Chansiri,5ed762c7-2776-bb75-10c6-46fdacf4d347,16,4552.00
Busaba_Intarakul,50518c5d-56dd-d46b-e127-f1ce4729fe77,6,3247.00
Sakda_Phothong,68bd681c-3bfc-5444-6a0c-5d8e3032388d,15,24192.00
Napatsorn_Pongsiri,074173d6-ea52-dbb5-78a6-f4d763ab6fff,8,2056.00
Sirikarn_Nimman,0b4e689c-df90-8c3b-840f-fef1af0453c2,14,1320.00
Pimrada_Tantipong,0afcb306-548c-de91-1278-b27bb6a4d679,9,194.00
Pimchanok_Phothong,2879cf48-94ba-6afa-844c-d3d42957107c,5,2866.00
Kanya_Siriwat,08eccade-b965-d059-84eb-9c08f9f3d02b,11,412.00
Arthit_Boonsri,7a5625e9-22be-ff73-d74d-36d917d46d76,4,401.00
Sakda_Chalermchai,7de45b07-6923-86b8-c7af-cd4570d1c543,20,4019.00
Preecha_Ariyawong,78efccd1-eb5e-8cf6-6cec-1daec71fec08,3,4799.00
Phuwanat_Sirisomboon,31ad0450-39aa-f3fd-737d-1e75965e0076,15,3989.00
Anan_Rojanapong,5c029bcf-623a-e613-234d-96fe37cd7f30,12,1221.00
Orn_Saelim,2f70e5f7-d376-f6de-a251-90e1bfd53ba7,6,2602.00
Krit_Chokchai,60aa8151-1e6b-30fe-a0f4-002db2b07ac9,17,3136.00
Daranee_Siriwat,465da950-e747-fe78-7cb9-7ef9414ea833,13,4694.00
Thanakorn_Porchaidai,18148ec4-f235-add1-ad1f-fc34e1c43a7a,1,3966.00
Thanakorn_Sutham,0bbb4ff5-63d7-d434-b448-1269ce6ab3ba,19,3166.00
Pimrada_Yingcharoen,36b2f090-99fe-01fc-5c2d-aadc67d8a301,3,4155.00
Jirawan_Chansiri,5bf4fafb-a3e7-ab96-136b-0410bd6955a7,9,3312.00
Wichai_Chansiri,6a81bb6b-a46d-2719-e390-320cf3429eb7,15,89.00
Pimchanok_Sutham,5a26930b-e56a-9fbd-537e-a18c0ab782a8,15,2462.00
Nattapong_Boonsri,376cca55-aee0-18b7-be2e-debbd4c23880,2,1622.00
Orn_Chalermchai,6e80fe10-051d-df5d-6bc0-2ea7e6e63eff,20,4332.00
Apinya_Tirakul,5585df5c-3ce1-fcba-4563-95bc873cb530,15,316.00
Pimrada_Pornchai,5ac8c2b7-aaf1-ce11-d8c6-e6c59c61bc25,5,482.00
Arthit_Kiatkul,60172c70-9e59-edfb-2f28-f469431d4e8c,8,3536.00
Arthit_Techasiri,6e4537d7-3cd0-7ce2-eefe-92efa66fc1e8,17,1518.00
Thanawat_Yingcharoen,097ca636-2817-2a60-4573-b356e90a9c9a,6,4349.00
Tanawat_Porchaidai,506d52db-d11d-e455-c6af-27b5f16271cf,7,3494.00
Preecha_Yingcharoen,15924541-b977-4f53-084a-32eeb7b89ba8,15,381.00
Tanawat_Jaroensuk,4a7c9628-424c-a904-7b3a-51daf6909d40,18,1248.00
Napatsorn_Siriwat,209fc482-4389-0514-8e0c-df644457ebcc,6,2267.00
Pongpat_Thongdee,0b04c2a4-a2a2-6dc0-8eae-5ce1e24d59c2,9,270.00
Siriporn_Rattanakorn,5b5c369e-edee-a5ce-b619-5fbf278747dd,2,4153.00
Arthit_Thipwong,52676304-c5e0-f5f0-67bd-d58c1259ca7a,5,430.00
Niran_Intarakul,40461a61-f73e-256a-5707-8d1bf141fcb2,19,347.00
Somchai_Srisuk,2fd40604-0924-1f04-6f9d-e5be20f60c21,14,22629.00
Pimrada_Prasert,1d96ae5f-ee26-08c6-1ab0-307bfffaabff,20,1045.00
Phuwanat_Rojanapong,2748935f-561f-1448-8cdd-14b98fa20300,13,4718.00
Thidarat_Tantipong,020ebf5b-f06b-0c30-5b84-40afdb765329,7,314.00
Pongpat_Sutham,4ae47723-c13e-fd4b-51c9-a3e8fae5de1f,4,15405.00
Nattapong_Kongkaew,4ba240ad-44a6-f30a-4741-385015c1642f,3,4458.00
Mali_Sukhum,391d179f-e504-7c93-a036-4b5b4b4f465e,4,2458.00
Chanida_Sirisomboon,54e08b13-b7ed-5ac3-db0e-81b8762c7edd,2,1883.00
Krit_Nimman,3e70ca8d-0f01-3b62-9f02-4457d2e7547a,10,4046.00
Phuwanat_Kiatkul,41a70ff4-7dd8-103c-f74b-9dbcc6754e29,13,567.00
Siriporn_Sukjai,387f5907-f78b-dfa4-c010-8cefcf99657a,7,4368.00
Chanida_Prasert,25e2b33a-b844-9c76-47da-6ee59fc407e6,6,604.00
Wichai_Boonprasert,0e0cc425-6057-2529-dbb2-92554b054a6d,7,2879.00
Lalita_Ariyawong,3b6e0469-a7fa-28b3-13da-8e71d3fb1bbb,13,305.00
Siriporn_Yingcharoen,584a7bba-1d9f-b2c0-672c-a64ba74612c7,8,3324.00
Orn_Phothong,55aec653-9f17-c295-e8ad-d0c42c4170df,20,4558.00
Chutima_Kasem,0c389585-5507-6b20-1347-b0bfcf271a27,13,1021.00
Teerapat_Sombat,0e99dad5-dd70-efd2-f25b-410dcb3fc871,16,3762.00
Supansa_Sukhum,5921157c-ad9b-a0c6-3be1-6555bed46377,20,4089.00
Aekkachai_Nimman,6760c34f-ac8f-e129-8c63-d01d36208fac,8,692.00
Chutima_Chalermchai,2edd9867-aa3a-f213-d5b5-87c2f249c24c,14,4133.00
Orn_Sombat,77877d8a-2c54-702b-4540-867ace00a1ed,16,2534.00
Busaba_Intarakul,1256e726-7932-c567-f594-059ad5a7efab,10,1393.00
Napatsorn_Phupong,40f643a2-61ff-e199-16d9-29a1359a23ef,8,1211.00
Mali_Chalermchai,71d474d9-8cf1-3c82-8709-9dcb89cba59c,9,2035.00
Busaba_Phupong,5d29afc5-de4b-3d05-4d38-bbc469f02f8c,7,940.00
Wichai_Phupong,51d97356-3d15-3b9e-15d0-41a35b884a82,6,2758.00
Suda_Rattanakorn,58670442-b665-cb9a-11cc-82d467f4cc6c,14,1604.00
Natthapon_Rojanapong,4116cd93-8f47-9f2e-8648-03b3dee74222,1,2907.00
Chalerm_Pattara,0fc3a494-f8a1-4e40-4be2-e3016e153fbd,19,1800.00
Thanawat_Wattanakul,7e6882f5-e3a8-6bf4-6403-1f5542389303,17,94.00
Panadda_Sukjai,51b97bb3-4eaf-f8b6-810c-53780dc80548,2,212.00
Ratchanee_Kasem,56bafc6c-42f0-a1c7-3950-e0c068ddb899,12,2091.00
Kanya_Techasiri,689bb809-8c86-d5fd-f18c-23013eec1b63,7,172.00
Thidarat_Wisetkul,67880a0a-4ba0-ffc8-d24e-3265baeba958,1,3590.00
Niran_Rojanapong,69244f15-21a0-b7c6-4001-209d4c503d1e,15,2040.00
Tanawat_Srisuk,5a5ff37b-3e97-5543-ad18-04c7a51bca53,11,4629.00
Pongpat_Pongsiri,5371dcef-f9b5-0767-fdc3-1243f0f58103,3,4402.00
Chaiya_Rojanapong,31b212e9-987c-0650-7162-015310c8cd74,11,474.00
Apinya_Chaiyo,113af10c-53aa-d8e7-517e-302dfd6a5a51,6,4001.00
Narin_Rojanapong,6bd3f67e-0180-8f75-4c53-e857baaa0298,3,22746.00
Suda_Wattanakul,14305319-98a9-b902-72dd-42029548dc7b,14,1256.00
Tanawat_Kiatkul,441df67a-e686-6d1f-1d18-148bc005a70f,10,3025.00
Natthapon_Suwan,1e30febb-b679-d3b3-a260-7641c95395b7,9,3407.00
Jirawan_Chansiri,2a3af921-fb30-0f3f-2d29-dfb4d53ae539,13,1311.00
Chalerm_Chaiyo,1be3d973-1b53-ec38-7efb-c23e822025c3,7,875.00
Supansa_Rojanapong,31ceb52e-f88d-2f7a-fcaa-feac0c269a64,10,361.00
Warunee_Sirisomboon,343fdd6b-b699-1e3d-73a0-2f282652de54,2,1541.00
Ratchanee_Kongkaew,42113d31-7dd9-7005-864a-986cebb5d766,19,4169.00
Kanya_Porchaidai,621dd0a9-3992-aa35-92df-71c2b7c0b4c7,20,3728.00
Pongpat_Porchaidai,67a07ed5-0719-286b-b112-17372e8c20cb,6,2626.00
Kanya_Thongdee,15035e72-9925-546f-54a8-1642677ab9cb,7,3799.00
Panuwat_Thongdee,726335b7-bc0c-e088-08b6-23863a70a0e2,3,3066.00
Aekkachai_Sukhum,2995e77c-9338-5a70-a232-8929faf3759e,9,3477.00
Ratchanee_Thongdee,1eb0945a-b073-7c9f-b173-fa99661ccf7f,16,3518.00
Chanida_Boonprasert,32ef2fe7-00d0-93cc-497a-1cab4e562f37,14,2876.00
Narin_Thongdee,54fdd01e-8d29-b1bc-e329-c635facf3621,20,3965.00
Pimchanok_Siriwat,6bba7f36-e97b-9b24-924a-48751ed7eee3,14,3679.00
Phuwanat_Manop,3cd99df8-23fd-f210-0efd-37c6be677683,20,1296.00
Surasak_Sawang,4902d84b-495f-2a04-a274-8f4651c160d5,1,18706.00
Chutima_Rattanakorn,28e3b999-00c7-49ca-96ae-a51a7b174ab1,16,3278.00
Sirikarn_Chaiyo,60759761-92c0-a041-1922-19f525fbc147,14,3129.00
Supansa_Chaiyo,1d9c40a5-1fd2-5448-55b9-06204965c6fb,12,65.00
Sirikarn_Sukjai,5d557171-e196-4963-180f-a3a2072a8aa1,8,5639.00
Nattapong_Sirisomboon,492bcbc7-9b58-dcba-47f0-19de6bfa292a,20,651.00
Teerapat_Sombat,37b2e710-e801-bbb2-b6d9-8199733742a2,13,1854.00
Phuwanat_Tantipong,153cc705-2427-a1f9-1e13-76f62cfb2c97,11,164.00
Somchai_Chansiri,0747342b-f6c8-ef65-f533-2212e23e56c8,8,413.00
Jirawan_Sirisomboon,797a2d95-cf81-412c-b234-a569bfcfb9bc,19,1244.00
Apinya_Chalermchai,3584f598-e99b-d5ba-d266-5d52cb49422e,1,2582.00
Kittisak_Rojanapong,3021ac22-04dd-83fb-130e-2bc34c9b6010,8,662.00
Mali_Phothong,1cfe335a-6894-087c-4061-d63eb7dceb04,20,257.00
Mali_Wisetkul,57175b48-00a3-ed58-3d7e-1e7a0edb662c,13,2099.00
Orn_Siriwat,5842c1a6-a68f-f9bb-6593-a3c4bf43fa09,13,210.00
Chadathong_Suwan,39cd4a3d-0870-1c8a-d2f1-d16fd0dff250,5,2885.00
Kanya_Rattanakorn,1c21e6a7-ec5e-4bad-8301-d28671a65499,19,2326.00
Tanawat_Chantarasak,1ed1827b-690b-7891-9945-b27e752a2922,1,4203.00
Busaba_Sutham,4fbb179b-ea02-2b60-e13e-b043262ea14e,7,1516.00
Supansa_Chantarasak,61250576-b7cd-1765-133b-9b6a86440d29,5,616.00
Preecha_Siriwat,322fd8a6-9407-8a75-135f-fdd497a8c51a,9,4653.00
Panuwat_Thipwong,372338d5-443a-71e6-d1fd-41be3fe370bb,15,3127.00
Anan_Siriwat,1dd37823-5121-6140-c061-5c0bf44f8484,13,7018.00
Thidarat_Wongchai,3dd1147c-f898-f950-30de-59272083a4d0,19,3398.00
Thanawat_Pornchai,0b64ab6b-03a4-44b6-0b92-deaa7146ab48,8,3338.00
Kamonwan_Kanjana,0458f5cf-eb43-b354-65e0-7d8dbefd0117,20,2611.00
Busaba_Wongchai,3bac38b4-d007-8ff3-cbe9-2e6d23027318,14,1436.00
Busaba_Rattanakorn,2ba7bbf8-ad2c-2c7f-66f4-3732cc981159,14,1060.00
Ratchanee_Sombat,618c6555-e17b-7754-4780-33a9b1987be3,13,3078.00
Pimrada_Intarakul,7d34a375-968b-853c-4f1a-3f983ce78da2,14,336.00
Chaiya_Chansiri,007e5c24-3fbc-84e4-c4f1-c262d84f4f0c,20,3596.00
Thanawat_Chansiri,313eaa1b-ebdf-821f-fe8e-38cc19ab3b69,14,894.00
Pongpat_Kasem,7e54ea97-a04c-1b9e-45f0-bb283fee3332,2,930.00
Chutima_Wongchai,29efaee8-16da-5e4d-1323-7e3a489be26c,14,3995.00
Kornkanok_Pongsiri,37bbbd2d-f1f1-088c-5eb2-0bdf9e1f2a99,19,18957.00
Mali_Pattara,5a6b41a0-9dc0-c4c8-5149-c23fcccdd2ee,7,2315.00
Supaporn_Wongchai,61755a7c-b4e0-0f1f-e05b-ae8dc9af2cbf,2,2203.00
Ratchanee_Sawang,5bdb3573-4022-82bb-ca02-69ca7b668ed0,2,3952.00
Pongpat_Rojanapong,19b9e266-a3bb-88f1-c4c1-8a9ea01cc5e5,1,2950.00
Orn_Kanjana,1e8ce4ce-a00d-d027-dce8-3f9c29e5a1cf,11,3811.00
Apinya_Porchaidai,2a0e8d44-80ee-9a5e-b230-71bd6971b498,11,3235.00
Teerapat_Srisuk,6ab92a56-aad7-1af8-af7f-d545cc0d878b,18,19295.00
Panuwat_Sirisomboon,3a7e4611-2417-7ecf-747b-3ea8890ef881,7,2357.00
Lalita_Siriwat,74f721ab-9d8b-1738-9e78-f5e30e043e76,9,684.00
Supaporn_Sawang,638735ad-23e7-3475-f59c-f55b69d1295a,7,911.00
Aekkachai_Kanjana,09f7b004-dbb8-4075-f4fa-659bb2a5a246,8,2266.00
Kittipong_Sutham,2b9bc4bb-e75a-0724-cda6-4e3b449f58f7,6,999.00
Panuwat_Chaiyo,140ecafc-70ad-9a93-4015-3025de397c41,5,20354.00
Warunee_Manop,74f78e1e-8f90-4bbf-21e5-567e8f31fe0d,3,3578.00
Narin_Pongsiri,2aca6431-e2e9-56ba-0bd1-f7b30bef90d3,3,15325.00
Panuwat_Lertsiri,64a4a42a-f504-15a9-4604-dba7f1db6c76,20,1489.00
Surasak_Srisuk,0dc2ed87-411f-9803-fcd9-16b90617e816,20,2937.00
Panadda_Thipwong,23ee5f9f-d226-f9b6-38d0-f9e7cf4e2bb9,4,1576.00
Aekkachai_Porchaidai,2e3cccf5-008a-7134-4ac2-0f6f79dc881f,6,3747.00
Wichai_Intarakul,22e9b3b9-4897-c06c-03e0-6f9339f0f079,16,1802.00
Lalita_Yingcharoen,2f766bf3-36dd-eb18-b157-e4bfdf20b622,11,4736.00
Supansa_Boonprasert,0bf9ec70-b334-3e59-4bc0-3a0e8d536767,20,2796.00
Kanya_Yingcharoen,79de3edb-da5e-89b5-fb17-a843df66bd8f,19,408.00
Lalita_Techasiri,34e713de-6ef4-6d2b-37e3-33351797f309,20,557.00
Napatsorn_Sutham,30641fbf-4d6a-aa74-c534-f9e6a490f191,20,3173.00
Nattapong_Sombat,4055e697-e480-b437-a8a0-d4d7a94cf866,20,2503.00
Arthit_Thongdee,3f1fb093-a345-2481-c995-80f01a1570d9,12,4190.00
Busaba_Sukhum,70e5b04e-0ac9-4f77-1f2f-5835290e733d,4,2141.00
Narin_Wisetkul,0e01d488-33e7-901b-0036-e2888ec000c4,8,4185.00
Panadda_Techasiri,1d91fb1e-7dbc-f04f-ef67-93f200ea3fc1,1,2697.00
Lalita_Jaroensuk,763761cc-d4b6-104c-2216-e955d43b916c,9,1955.00
Kittipong_Intarakul,6f869488-a5eb-1ef4-3fb0-7885756143ac,8,2245.00
Natthapon_Pattara,4e4cd4af-5552-85d6-d76e-a92b54862ead,16,4564.00
Pongpat_Wattanakul,4ccb3f1b-2d00-7578-437f-55b92623ddaf,8,1489.00
Busaba_Pongsiri,513d9d98-8fd3-7837-7fd6-cf32f8f862f8,13,2317.00
Daranee_Saelim,1a3792b6-f82c-2ca8-f129-dd694f3929b2,19,4447.00
Sakda_Sombat,449c7845-1d33-3f2e-1d0b-e9982c329ed2,20,4178.00
Apinya_Kiatkul,233360d8-16f6-718e-42b7-15518d45b882,16,3452.00
Krit_Nimman,65aa7004-4ac1-d188-5a5d-9815c68aa563,3,1576.00
Chadathong_Chalermchai,3296b01e-9b84-197b-0d44-229d9502cf7e,18,10248.00
Wichai_Wongchai,421e4e98-ff11-e008-5a67-45b05955025f,3,4074.00
Sirikarn_Srisuk,72738584-d7cf-97cb-bcbd-5263fc451d5e,14,1168.00
Supansa_Phupong,0308eb88-2f46-bcc8-11c7-59f0bdf4ef60,20,3322.00
Lalita_Phupong,409d9fac-f658-2229-d929-1399df252722,6,2570.00
Sirikarn_Boonsri,36a25198-ee2d-fad3-6ce1-56a18aff9d96,13,3801.00
Daranee_Chalermchai,0105708a-748c-998b-a889-d76c1569ae6e,6,1118.00
Thanakorn_Boonprasert,348e8199-7ec3-71b0-f299-58554d728664,11,1973.00
Napatsorn_Boonprasert,2d196173-dc26-72a4-9ec1-ab33b18a076f,12,3860.00
Panuwat_Wongchai,5d652b46-3091-8e74-9b8d-530709298c87,9,3840.00
Panuwat_Boonprasert,6b269695-4728-acf2-731a-bb6d190db44c,2,4797.00
Chalerm_Lertsiri,30eed101-b1c0-bbde-2a1c-c338ba1dff55,10,17892.00
Kamonwan_Wisetkul,502e4384-b83c-71f9-abf2-a34a5d8f911c,11,13092.00
Pakorn_Pattara,5cc50840-d155-2969-e368-d9aba54f039b,5,3940.00
Kanya_Pornchai,2a8a601b-a26e-165d-6e3e-e7b123ba9f50,7,960.00
Kamonwan_Prasert,27a4e09f-fb0e-71ab-c680-16c8b70612d8,19,611.00
Krit_Chantarasak,2dff5706-6281-2f9a-4e86-51dafef86a50,10,1848.00
Supaporn_Wisetkul,68f99ae7-e988-0e79-5899-d3052aa5f37b,18,363.00
Kanya_Wisetkul,279929db-fd2c-70b4-507a-8b3d8dd9d11c,12,5010.00
Kamonwan_Yingcharoen,5c4fa256-eb72-c2e6-9328-510c12bd6c36,13,864.00
Chaiya_Pattara,4e17b6ea-e4b3-e0c2-1ce5-2e3a1709896a,5,3163.00
Arthit_Sawang,12a699cb-e7fd-d074-77ca-9e59f64d75ec,11,3436.00
Chalerm_Tirakul,1b60a5e3-e81f-7fa0-e6fa-5fad7ca682f4,13,4624.00
Panadda_Wisetkul,2c24b070-9fb4-f128-ab54-42664bf09b44,13,938.00
Aekkachai_Rojanapong,2eb69883-d86a-432d-4590-f93d3d6a261b,20,699.00
Arthit_Boonprasert,0c16d50b-cb60-23b9-7313-e9c6dfd672ee,7,4142.00
Suda_Sirisomboon,6b1ed251-fac8-7b66-871e-c85aaf3cc3d3,16,3406.00
Kamonwan_Kasem,4366adb0-2062-0719-3444-9b2dbd95a382,15,3749.00
Kamonwan_Tirakul,160f483c-6674-6d38-a8ac-ca4842510d19,16,1167.00
Lalita_Phothong,6886565e-6aee-5603-1baa-4a7304e58148,9,141.00
Wichai_Siriwat,78ab6d26-17ae-c096-c71c-0b9187e897da,14,372.00
Chaiya_Wattanakul,2795a8d8-1135-d8e3-4b25-a155076db45b,20,3332.00
Tanawat_Chalermchai,4573466b-3e6c-2e3d-b21a-09117671111b,18,3166.00
Sakda_Ariyawong,69ae4e3e-fea6-5e3a-5b26-3426b349b65b,10,3698.00
Kittipong_Tantipong,0a22f59a-56a8-6fca-6b68-b0f350983500,7,143.00
Preecha_Rojanapong,3f07816a-767a-4689-fdc1-c0a2f5d06334,2,606.00
Thanakorn_Sukhum,53e7dbe7-45ba-c43a-e686-a561902db8da,7,1930.00
Sakda_Nimman,70ff253f-850d-5991-67b4-80be62739c76,20,1529.00
Thidarat_Techasiri,54a75d8e-410d-d92b-b521-9466cf3e27f0,14,4748.00
Chalerm_Pongsiri,6e3fce6c-4d00-4aeb-9877-c7f5befe18f6,16,313.00
Lalita_Kasem,1d24c213-7c57-6105-a991-9bcefb9a66d5,13,3221.00
Panadda_Chokchai,410821b9-1a09-84ea-4c8d-df4ff3352571,2,1068.00
Siriporn_Sawang,28fdde58-786e-97f2-d1a8-9e119ac25f5a,19,24469.00
Chalerm_Thipwong,1452231f-d2a5-5d41-5c7d-2d1485fae47c,7,3112.00
Pimchanok_Kanjana,0b13008d-2ea9-5fad-580d-f94e780b4018,2,4259.00
Surasak_Phothong,457cc6ba-00fa-1e8c-b6ef-259c276aa967,20,11949.00
Phuwanat_Kongkaew,2b315bdb-9d04-8d0f-006c-cb7431d45d53,17,3926.00
Arthit_Phothong,736e3340-e9f4-b70d-bb1d-9c862766d3ac,8,3749.00
Daranee_Tantipong,368edfd7-b83c-9b5f-a311-b5eb740122e2,20,2077.00
Chaiya_Chantarasak,106155ee-84a8-6612-4078-872dd741f94b,8,2171.00
Chadathong_Kongkaew,443f6658-3e69-6f0f-5c27-2cf3112c6ac2,4,4520.00
Ratchanee_Chansiri,6b1c8993-48d5-a79e-7c3a-e4fdb538a35a,7,22231.00
Supansa_Sirisomboon,018ecee1-1693-3126-e028-66be5e108c64,15,4365.00
Chaiya_Saelim,34b29275-5a5a-e744-4d7b-f7145821efe3,19,16473.00
Kittipong_Sombat,0fa94632-84a6-c80f-862f-b6dc65ef491f,10,2990.00
Chanida_Kiatkul,4c028229-78bb-5a10-d49a-ec7a42e6388a,20,1284.00
Thanakorn_Chokchai,18ade4fc-690c-b3f3-3f4a-15586391d94c,7,2153.00
Tanawat_Lertsiri,6249b5d5-e55c-26be-9008-3ce9eee4d3a2,11,2945.00
Jirawan_Chantarasak,1950b337-ecdd-a1c1-b797-5ac00753db39,13,2797.00
Panadda_Thongdee,5b9693c7-1cca-50bb-5379-593ddd82c166,12,4697.00
Narin_Boonprasert,45983e50-19e2-4bae-9e30-6541bdc8d638,1,2173.00
Apinya_Thipwong,3d0d7cfb-620d-6494-4e39-bcafc58c9a6b,11,374.00
Apinya_Boonprasert,4e0f89a0-8f69-66c0-d378-8800d6395942,9,4500.00
Thanawat_Phothong,2175f8ef-2412-3ec1-1523-d402edbf99e5,6,4620.00
Siriporn_Jaroensuk,05a8f9c5-f76a-5cca-ee8a-c8faa0872823,8,3720.00
Warunee_Sutham,4401b98f-7e2a-1f04-3faf-1e71c85ac2a1,17,609.00
Thanakorn_Wongchai,5ea705e2-68fa-0952-eb97-1eeb0987a776,16,3457.00
Apinya_Pongsiri,6177e97d-3f89-3f38-b321-5d227c284ef2,11,4198.00
Thanawat_Prasert,7cb64100-a6f7-b342-beb9-a506451853ec,10,3610.00
Panuwat_Manop,5c8699db-2852-240a-4769-5ec620201735,9,24362.00
Nattapong_Thongdee,70e39f0d-4861-11a8-432e-84cdd5142a92,7,152.00
Aekkachai_Saelim,73c9cb0b-7a90-a76d-ff77-0a2925b45660,7,1145.00
Chalerm_Chalermchai,290f6d69-1d8e-7039-c790-f085c33776de,2,3596.00
Anan_Prasert,65f3be93-d92f-d0aa-69b0-ced4f25dd837,1,2822.00
Phuwanat_Saelim,64c15d41-8a14-5186-528c-79ecae05e675,1,1013.00
Anan_Pattara,67e0b17a-f5dd-a987-fd09-94090d2d4238,6,1030.00
Krit_Phupong,484033a7-3dff-6947-d0a7-9674c7677a45,13,3247.00
Pimchanok_Tantipong,41d78555-b138-ea54-4016-a56189e53836,18,2139.00
Krit_Tirakul,012e39cb-3f08-2728-be1a-9cf87a2d316b,20,949.00
Somchai_Sutham,0ed5bf8a-04a1-210c-ad41-bb183aedb516,3,171.00
Supansa_Wongchai,68698da4-3f89-71a5-3e26-7045caa0fe85,7,4345.00
Chaiya_Srisuk,01ea3bf5-52ce-6fa1-db1c-2ac4c3add0c6,12,2104.00
Supansa_Chaiyo,3e7df714-6219-7816-05bd-f14cf53bf664,19,22110.00
Napatsorn_Kanjana,3be15486-4820-5102-99fd-f29bad0ea416,20,2406.00
Narin_Wattanakul,4da2c696-c9ab-37ec-99a5-2e25b349a4f4,7,20080.00
Lalita_Prasert,7292607b-6600-bf55-9c9c-f9c52f0245e3,19,2551.00
Jirawan_Srisuk,064d8a65-f01e-68ec-5ec7-7d861e876d96,2,4751.00
Niran_Tantipong,5a60b8fb-9518-5cbd-abd3-c65cd9544191,20,2108.00
Thanawat_Sukjai,2bfdd705-9fd3-e93b-20d2-c160b4022008,1,472.00
Napatsorn_Saelim,20f3262c-239a-71e1-900c-1b79cef13e71,8,2148.00
Preecha_Kasem,541b575f-491c-f5cb-15b8-23d578b4a45f,3,849.00
Panuwat_Chokchai,514201b9-425c-c925-dd35-cc31bfa0ace4,16,3531.00
Apinya_Suwan,2522d58f-b255-f3a7-8455-0d0499a5398a,8,466.00
Somchai_Saelim,612c6dd8-b1bf-8919-ff38-b945885dacf4,17,2453.00
Pakorn_Intarakul,44985233-b573-c889-9d48-eb86c338a435,4,2106.00
Siriporn_Pornchai,142c5d36-8e92-4af2-8359-75bf56d89723,4,4542.00
Sakda_Thipwong,35360f7a-2de0-06ab-fd2a-04877528a82e,3,1205.00
Apinya_Kongkaew,654f40f0-8086-f935-1c41-1c7ffdf4de94,4,3096.00
Mali_Rattanakorn,3f6801b3-af4a-46ce-b253-7b3cb385e777,20,699.00
Sakda_Boonprasert,0791aff4-c00d-cdc0-364d-067d1c0084e1,7,1103.00
Preecha_Sawang,4ebb1371-8818-0ed4-af24-9d5e9d338ddf,16,1741.00
Sirikarn_Rattanakorn,324cd0e2-bf3a-a275-b1fa-d121f94123d4,1,6868.00
Phuwanat_Ariyawong,400ec0de-4fad-eb43-a06d-56c35aae61ce,2,21017.00
Panuwat_Thongdee,02e7d9a5-e120-1e80-677e-9bd1c5556a59,1,1637.00
Surasak_Ariyawong,456c4dfb-bd58-0214-96d6-d44386e012e3,4,4787.00
Niran_Rattanakorn,0edff231-7698-fda9-8570-8bdec39ab92e,13,3588.00
Preecha_Lertsiri,6694cf1b-2a3a-6055-807d-c4735ec4d6b5,4,21840.00
Narin_Kongkaew,6c4f6343-fb42-d315-1e00-98868b6dc4e7,14,4984.00
Panadda_Chokchai,2455b863-7e37-8a4a-3dd3-20750e220dcd,15,1909.00
Pakorn_Sirisomboon,1080e41d-3461-0ce7-323a-87f373e9fcce,19,3676.00
Narin_Sirisomboon,30e103e4-86ce-40d5-62e4-6c007c100911,4,537.00
Pimrada_Siriwat,3b7331bb-0a7b-1539-7fc8-35c137b579fc,16,1505.00
Sirikarn_Sukhum,285c7059-f7c2-08f5-465d-940f7521f16d,3,10949.00
Chalerm_Rattanakorn,0319000e-98b8-8869-a5d5-5ff78526996a,4,3133.00
Preecha_Wattanakul,07b4325b-f850-70c6-06ee-134957fda9b9,15,2308.00
Busaba_Phothong,28b67060-c381-7c2f-0177-30856ca8a1b8,10,664.00
Apinya_Thipwong,0a8f65bf-e403-a821-467c-8f377c14123f,19,2283.00
Surasak_Wattanakul,2975bcc6-806d-aded-d7bb-3e730d58105d,11,721.00
Chadathong_Sutham,6dc708ad-ce29-f942-63f3-fe3173098404,3,2063.00
Chadathong_Srisuk,1fef9a79-8e50-3c83-c41a-c1b2a204d823,15,4160.00
Niran_Sutham,57f530fe-a0cf-87ac-4b5f-74f2def9eafd,19,3733.00
Thidarat_Chalermchai,109c9896-a85f-01be-67e7-84c35afe164c,3,1451.00
Orn_Phothong,550ab003-c093-0bda-42ab-25713c0af4b4,3,1499.00
Thidarat_Yingcharoen,716d3230-277d-9c41-739d-65cedd740b78,9,2979.00
Surasak_Sombat,2b2f4f10-b996-3eec-37d0-3d737e260dd3,16,2981.00
Kittisak_Thipwong,6f6b4f43-f0da-b0b2-911e-5d3d6df26b27,14,3803.00
Pimchanok_Chalermchai,09887e97-f064-6691-cef4-2e0d70d9da5a,15,12173.00
Natthapon_Ariyawong,6c150e21-cff6-4dcd-08a0-47dcee478898,4,578.00
Mali_Suwan,646d2f95-12b5-4801-70b4-4ff2afb75195,19,530.00
